unique_id,d_pool_id,d_pool_name,d_model_id,d_model_name,table_name,column_name,USED_NOT_USED,UNIQUE_SOURCE_ID,UNIQUE_TARGET_ID,SOURCE_ID,SOURCE_NAME,SOURCE_ATTRIBUTE,SOURCE_NODE_TYPE,SOURCE_TYPE,SOURCE_PQL,SOURCE_STUDIO_ASSET_ID,SOURCE_STUDIO_ASSET_TYPE,TARGET_ID,TARGET_NAME,TARGET_ATTRIBUTE,TARGET_NODE_TYPE,TARGET_STUDIO_ASSET_ID,TARGET_STUDIO_ASSET_TYPE,DATA_SOURCE_ID,KNOWLEDGE_MODEL_KEY,KNOWLEDGE_MODEL_ID,DATA_MODEL_ID,DATA_MODEL_NAME,DATA_POOL_ID,DATA_POOL_NAME,NODE_TYPE_COMBINED
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.created_at,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,created_at,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_execution_events.created_at,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.last_execution_status,data_job_execution_events.created_at,data_job_execution_events,created_at,ATTRIBUTES,UNKNOWN,,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,data_job_executions.last_execution_status,Last Execution Status,last_execution_status,ATTRIBUTES,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-UNKNOWN
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.created_at,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,created_at,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_execution_events.created_at,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.lineage_mapping.end_time_logs_step_level,data_job_execution_events.created_at,data_job_execution_events,created_at,ATTRIBUTES,UNKNOWN,,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,lineage_mapping.end_time_logs_step_level,End Time Logs - Step Level,end_time_logs_step_level,ATTRIBUTES,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-UNKNOWN
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,data_pool_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_item_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_item_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,execution_type,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.message,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,message,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,name,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_execution_events.name,680a5c61-f067-4b56-8dcd-e94fc0854a7c.4a5ff499-f423-410a-aef7-b44448bf2dfc,data_job_execution_events.name,data_job_execution_events,name,ATTRIBUTES,UNKNOWN,,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,4a5ff499-f423-410a-aef7-b44448bf2dfc,Execution Lineage Overview,,VIEW,4a5ff499-f423-410a-aef7-b44448bf2dfc,VIEW,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-UNKNOWN
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.scheduling_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,scheduling_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_execution_events.status,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_execution_events,status,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_connection_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_job_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_job_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_pool_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,data_pool_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.end_time_execution,680a5c61-f067-4b56-8dcd-e94fc0854a7c.4a5ff499-f423-410a-aef7-b44448bf2dfc,data_job_executions.end_time_execution,data_job_executions,end_time_execution,ATTRIBUTES,CUSTOMIZED,"PU_MAX (
  ""data_job_executions"" ,
  ""data_job_execution_events"".""created_at""
)",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,4a5ff499-f423-410a-aef7-b44448bf2dfc,Execution Lineage Overview,,VIEW,4a5ff499-f423-410a-aef7-b44448bf2dfc,VIEW,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.end_time_execution,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.execution_duration,data_job_executions.end_time_execution,data_job_executions,end_time_execution,ATTRIBUTES,CUSTOMIZED,"PU_MAX (
  ""data_job_executions"" ,
  ""data_job_execution_events"".""created_at""
)",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,data_job_executions.execution_duration,Execution Duration,execution_duration,ATTRIBUTES,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.execution_duration,680a5c61-f067-4b56-8dcd-e94fc0854a7c.4a5ff499-f423-410a-aef7-b44448bf2dfc,data_job_executions.execution_duration,data_job_executions,execution_duration,ATTRIBUTES,CUSTOMIZED,"ROUND (
  MINUTES_BETWEEN ( 
    ""data_job_executions"".""start_time_execution"" , 
    ""data_job_executions"".""end_time_execution"" ) ,
  2
)",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,4a5ff499-f423-410a-aef7-b44448bf2dfc,Execution Lineage Overview,,VIEW,4a5ff499-f423-410a-aef7-b44448bf2dfc,VIEW,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_item_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_item_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,execution_type,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.last_execution_status,680a5c61-f067-4b56-8dcd-e94fc0854a7c.4a5ff499-f423-410a-aef7-b44448bf2dfc,data_job_executions.last_execution_status,data_job_executions,last_execution_status,ATTRIBUTES,CUSTOMIZED,"PU_LAST(
  ""data_job_executions"", 
  ""data_job_execution_events"".""clean_status"",
  ORDER BY ""data_job_execution_events"".""created_at"" ASC
 )",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,4a5ff499-f423-410a-aef7-b44448bf2dfc,Execution Lineage Overview,,VIEW,4a5ff499-f423-410a-aef7-b44448bf2dfc,VIEW,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.message,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,message,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.mode,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,mode,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduler_cron_pattern,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduler_cron_pattern,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduling_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduling_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_job_executions.scheduling_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_job_executions,scheduling_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.start_time_execution,680a5c61-f067-4b56-8dcd-e94fc0854a7c.4a5ff499-f423-410a-aef7-b44448bf2dfc,data_job_executions.start_time_execution,data_job_executions,start_time_execution,ATTRIBUTES,CUSTOMIZED,"CASE
  WHEN
    PU_FIRST (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""clean_status"" ,
      ORDER BY
        ""data_job_execution_events"".""created_at"" DESC
    )
    !=
    'QUEUED'
  THEN
    PU_MIN (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""created_at"" ,
      ""data_job_execution_events"".""clean_status""
      !=
      'QUEUED'
    )
  ELSE
    PU_MIN (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""created_at""
    )
END",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,4a5ff499-f423-410a-aef7-b44448bf2dfc,Execution Lineage Overview,,VIEW,4a5ff499-f423-410a-aef7-b44448bf2dfc,VIEW,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
,,,,,,,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.start_time_execution,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_job_executions.execution_duration,data_job_executions.start_time_execution,data_job_executions,start_time_execution,ATTRIBUTES,CUSTOMIZED,"CASE
  WHEN
    PU_FIRST (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""clean_status"" ,
      ORDER BY
        ""data_job_execution_events"".""created_at"" DESC
    )
    !=
    'QUEUED'
  THEN
    PU_MIN (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""created_at"" ,
      ""data_job_execution_events"".""clean_status""
      !=
      'QUEUED'
    )
  ELSE
    PU_MIN (
      ""data_job_executions"" ,
      ""data_job_execution_events"".""created_at""
    )
END",75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,data_job_executions.execution_duration,Execution Duration,execution_duration,ATTRIBUTES,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-CUSTOMIZED
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.created_at,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,created_at,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_connection_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_connection_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_connection_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_connection_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_connection_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_connection_type,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_model_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_model_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_model_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_model_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_pool_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_pool_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.data_pool_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,data_pool_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.execution_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,execution_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.execution_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,execution_type,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.load_history_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,load_history_id,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.load_type,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,load_type,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.message,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,message,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.row_count,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,row_count,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.status,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,status,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.table_alias,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,table_alias,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_execution_events.table_name,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_execution_events,table_name,NOT_USED,,,,,,,,,,,,,,,,,,,,,,,,
24562740-9c61-4566-93ac-21f23f95a157.data_model_executions.data_model_id,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,data_model_executions,data_model_id,USED,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.data_model_executions.data_model_id,75b1bc36-70b5-4f57-91d7-bbdef6ed410c.lineage_mapping.task_id_target_for_url,data_model_executions.data_model_id,data_model_executions,data_model_id,ATTRIBUTES,UNKNOWN,,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,lineage_mapping.task_id_target_for_url,Task ID Target ,task_id_target_for_url,ATTRIBUTES,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,KNOWLEDGE_MODEL,,km-data-lineage,75b1bc36-70b5-4f57-91d7-bbdef6ed410c,24562740-9c61-4566-93ac-21f23f95a157,Data Lineage Minotring,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool,ATTRIBUTES-UNKNOWN
