node,node_name,category,asset_type,asset_id,data_model_id,data_model_name,data_pool_id,data_pool_name
6fb03d9f-d533-4eb9-bcd3-3560729240f5._cel_sys_foreign_keys.n_table,_cel_sys_foreign_keys.n_table,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5._cel_sys_foreign_keys.1_table,_cel_sys_foreign_keys.1_table,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.column_count,data_pool_tables.column_count,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_schema,data_pool_tables.table_schema,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_id,data_pool_tables.table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_origin,data_pool_tables.table_origin,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_name,data_pool_tables.table_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_type,data_pool_tables.table_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.column_name,data_pool_columns.column_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.data_type,data_pool_columns.data_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.data_type_length,data_pool_columns.data_type_length,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_columns.table_id,data_pool_columns.table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.mode,schedule_executions.mode,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.last_status,schedule_executions.last_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.last_execution_duration,schedule_executions.last_execution_duration,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.message,schedule_executions.message,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.schedule_name,schedule_executions.schedule_name,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.end_time_execution,schedule_executions.end_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_executions.start_time_execution,schedule_executions.start_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_schema_id,data_connections.data_schema_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_type,data_connections.data_connection_type,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_pool_id,data_connections.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_name,data_connections.data_connection_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_connections.data_connection_id,data_connections.data_connection_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_execution_events.created_at,step_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_execution_events.clean_status,step_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.node,mapping_nodes.node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_schema_name,mapping_nodes.data_schema_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_schema_id,mapping_nodes.data_schema_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_model_name,mapping_nodes.data_model_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.node_name,mapping_nodes.node_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_name,mapping_nodes.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_id,mapping_nodes.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.category,mapping_nodes.category,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_execution_events.name,data_job_execution_events.name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.mode,data_job_executions.mode,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.last_execution_status,data_job_executions.last_execution_status,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.execution_duration,data_job_executions.execution_duration,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.message,data_job_executions.message,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.end_time_execution,data_job_executions.end_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_executions.start_time_execution,data_job_executions.start_time_execution,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pools.data_pool_name,data_pools.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pools.data_pool_id,data_pools.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.imported_tables.target_table_id,imported_tables.target_table_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_execution_events.created_at,schedule_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.schedule_execution_events.clean_status,schedule_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_model_executions.data_model_id,data_model_executions.data_model_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_execution_events.created_at,task_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_execution_events.clean_status,task_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.task_execution_events.status,task_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_executions.last_end_time,step_executions.last_end_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_executions.last_start_time,step_executions.last_start_time,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_origin_imported_flag_,data_pool_tables.table_origin_imported_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_origin_transformation_flag_,data_pool_tables.table_origin_transformation_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_pool_tables.table_origin_extraction_flag_,data_pool_tables.table_origin_extraction_flag_,ATTRIBUTES-CUSTOMIZED,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.transformation_tables.target_id,transformation_tables.target_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.step_execution_events.status,step_execution_events.status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_execution_events.created_at,data_job_execution_events.created_at,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
6fb03d9f-d533-4eb9-bcd3-3560729240f5.data_job_execution_events.clean_status,data_job_execution_events.clean_status,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.node,full_mapping_nodes.node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.data_schema_name,full_mapping_nodes.data_schema_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.data_schema_id,full_mapping_nodes.data_schema_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.node_name,full_mapping_nodes.node_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.data_pool_name,full_mapping_nodes.data_pool_name,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.data_pool_id,full_mapping_nodes.data_pool_id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_nodes.category,full_mapping_nodes.category,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_lineage.task_target,full_mapping_lineage.task_target,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_lineage.source_node,full_mapping_lineage.source_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
423975bc-05cb-45fe-b0e3-58cb7cd1c4ed.full_mapping_lineage.target_node,full_mapping_lineage.target_node,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,423975bc-05cb-45fe-b0e3-58cb7cd1c4ed,088283c6-9918-4b59-9a4b-96d9cb38bb15,full lineage,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
bc107876-ed37-4c2c-be70-a2bfea3c36c3.test_table_1_to_10.letter,test_table_1_to_10.letter,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,bc107876-ed37-4c2c-be70-a2bfea3c36c3,4ef2ec4b-aa72-4896-b53c-3d678c9683b5,test_tomas,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
bc107876-ed37-4c2c-be70-a2bfea3c36c3.test_table_1_to_10.id,test_table_1_to_10.id,ATTRIBUTES-UNKNOWN,KNOWLEDGE_MODEL,bc107876-ed37-4c2c-be70-a2bfea3c36c3,4ef2ec4b-aa72-4896-b53c-3d678c9683b5,test_tomas,c840c791-823a-4d34-9571-f39dae182078,Sarvesh Monitoring Pool
